17493	207.509827822219
27028	327.311776395567
15215	237.874005845689
1597	932.363387258893
20743	676.040988618527
11563	393.133237172446
5723	1153.24335006682
10284	1369.40494355252
16662	1542.5900334225
2748	131.649372564465
12133	215.881771285032
15140	1413.81405259195
17171	472.831188325226
9484	1239.20694394
16771	1236.18858529077
24342	974.654080762832
21665	602.169627231625
29592	1129.25657649024
8860	1444.7571508236
22454	537.040818918981
29138	527.243519372886
24129	356.129944453076
29726	395.313727928006
3762	515.689412036766
7599	1463.20434608646
7142	764.279001822825
12126	373.230616139821
17083	1375.10252238023
13982	712.459601719146
19340	492.779230630388
29915	1473.06528722544
4149	1446.32370200303
25603	973.002336739098
29959	1424.57485120025
22932	458.228669640715
10700	1458.08606048025
24888	1098.53705762817
17003	1306.24659755558
10025	713.732903559568
29762	1314.91331992434
8170	505.306969967348
1591	225.117762230857
27165	1439.82428893439
1797	485.329878630736
15922	1186.12921773741
17901	1085.77033991263
8613	215.785632233967
18531	472.182794209655
28505	393.673794341122
24383	532.384174453274
23176	1019.45399804947
17830	1367.17223305589
4028	1304.32094496876
2673	1013.55703475585
27708	1483.87683687912
25557	890.682414812354
5558	692.850610824698
24475	1068.27875593131
4258	98.1396539221237
16550	968.652916517413
5409	1457.74499394826
11319	853.28325587012
4442	1575.56355709935
27397	780.971977739116
14308	1553.11126688175
13024	865.788735442697
28155	413.318915857616
5522	101.869525211802
22905	1383.31339345468
4032	1488.44500994703
2593	310.316414083502
12193	1231.33246151327
12050	1082.74027204269
8860	853.859953570114
29273	788.690677913227
22709	313.161835406517
2995	613.829665395352
2796	303.942362509641
11133	1079.77822849517
21372	177.017837174711
1112	588.387037826882
11607	763.787162175303
21362	1360.87267514359
11801	1358.29246204267
2745	1574.54327790744
17057	522.397763525321
17252	896.745070338596
25207	770.495398999422
1671	415.077532797622
10142	1099.19961209372
2910	684.282056784389
8052	490.496275169075
1938	192.027973063303
13698	399.258561059487
29297	895.661850280902
10432	806.422328877459
19039	679.715561922507
418	191.018163725277
18138	1159.7544751874
3329	301.907083644488
11269	422.363668467088
7881	1214.88095544972
7046	1164.40353056621
27672	878.569253943194
6402	483.251554594958
27339	817.578602292379
6313	1167.55249059179
14923	1259.46420437631
17418	340.174675630487
19764	1586.06871842689
25355	1110.86693003348
28048	1445.98066494147
23213	335.12403496314
14533	961.816780717027
9025	925.1925381856
7019	420.605120184182
3424	258.063212939568
8188	719.557544030043
27459	516.990060637235
7203	1278.69003768949
26181	1383.58826038595
16558	841.822508034214
17205	1372.81413876117
1670	1502.57170661472
16065	1379.44303345841
277	757.661605420365
13627	356.914878430271
23343	290.429872968434
24820	802.047540918946
10871	815.482174724099
11611	1254.43243379445
21815	807.507262531438
27339	216.504869859901
6472	445.160504079033
21930	1287.24967904726
29634	585.466736380694
24679	207.150227412186
19646	1139.3181046561
23773	1495.96902194245
9537	1256.42485434954
28570	1125.30675404021
149	533.45057352141
17269	1027.44350164544
10323	1052.04752661849
17715	1068.43711105568
10015	126.120688079913
6815	268.485900810215
13544	663.410892162198
25565	1529.53336969462
4512	543.038298330753
17899	1415.2957181145
13833	1126.67672861678
12311	434.080805272833
16757	407.443520802745
5796	536.927268568858
27739	422.010158012626
3148	324.03919607589
19253	1211.79624997629
18971	1289.2012734009
5620	232.07857720185
9173	860.805966211858
