100	1069.48566352459
100	1103.85833679878
100	1163.02659614153
100	1206.71205438986
100	1369.61948283465
100	1538.33232846965
100	162.055856102172
100	254.85075783676
100	331.180134011051
100	341.811971935356
100	431.34516665309
100	579.238940709847
10002	1036.45271465017
10002	1264.65600050271
10002	1314.3528394561
10002	1370.76718464995
10002	1429.41588244839
10002	331.578864721385
10002	532.182245427827
10002	559.958931989949
10002	574.712202555832
10002	580.477887811362
10002	750.964549086506
10002	781.251867963584
10002	916.880424784907
10005	179.629357205531
10005	253.900500393426
10006	1013.84141388062
10006	1061.98434234689
10006	1181.22716306766
10006	1207.03414820462
10006	1274.13532919909
10006	1345.29448031694
10006	1565.55398961788
10006	200.746602323254
10006	573.42411466568
10008	1016.60157228662
10008	1124.43176388947
10008	1310.68195310919
10008	263.86656829336
10008	349.540064683901
10008	455.784365747024
10008	623.076632275747
10008	710.525373365043
10008	849.646200486294
10008	895.404480293116
10009	1012.38296578284
10009	1425.6378209524
10009	232.646836448762
10009	553.455123451285
10009	625.818017565561
10009	664.460882891184
10009	733.723429745866
10009	914.385197141387
1001	1038.790256753
1001	115.657491812323
1001	1246.79994711969
1001	138.200965029281
1001	1513.28157722637
1001	635.647328307688
1001	801.236528568546
10012	169.434351143164
10012	282.165878993536
10012	403.377054186248
10012	506.151652609069
10013	1127.09860243234
10013	1155.13462526497
10013	1347.09567315276
10013	1354.22681506454
10013	1508.13138164027
10013	705.357269600666
10013	705.474353314133
10013	81.5297906107874
10015	1057.81491556103
10015	126.120688079913
10015	1327.48224715119
10015	442.326163445751
10017	1145.65724727961
10017	1196.5308427422
10017	1259.94450892319
10017	440.049938503676
10017	445.569047800065
10017	735.72038166957
10017	792.670732844933
10017	810.997159560675
1002	1042.15341065179
1002	1290.37868038303
1002	1372.33430915155
1002	146.537670412351
1002	1549.5858897034
1002	1559.34060486003
1002	352.010926842695
1002	515.350264364551
1002	535.444225657473
1002	576.613735266316
1002	654.640045992397
1002	746.31361306939
1002	760.21673815335
1002	763.521881049276
1002	851.451347829519
10021	340.403155135179
10021	414.269540651827
10021	638.354894667098
10022	1433.858594221
10022	221.172129987354
10022	636.970566509744
10022	831.311557568289
10023	1054.83572968041
10023	1375.56014814207
10023	1428.12337502284
10023	1553.54457245839
10023	170.85891306906
10023	234.124465358502
10023	262.932453762243
10023	275.05969075256
10023	434.19777786089
10023	764.137479720701
10023	775.783408496428
10024	1054.67260111807
10024	1582.20811906374
10024	791.341964561186
10024	814.042576185448
10025	104.406439040045
10025	1064.35917162539
10025	1095.83000088848
10025	221.47243189694
10025	336.267199747389
10025	350.063818558149
10025	451.995782019568
10025	713.732903559568
10025	889.752783519101
10026	1082.52847550555
10026	1398.99687429843
10026	279.725560750685
10026	746.607245330982
10026	893.584713234373
10026	965.26208460576
10029	123.661501167184
10029	1370.18646449325
10029	1494.65725655419
10029	336.994894937144
10029	398.604353740161
10029	447.677951142042
10029	524.273406846576
10029	556.724204382265
10029	608.62881998002
1003	1120.16463167973
1003	1206.88220013253
1003	1493.71255892036
1003	1598.82732964998
1003	250.311147538159
1003	646.394865478573
1003	667.533790668256
1003	725.29134691008
10031	1001.37826388766
10031	1128.49249232956
10031	1249.39165285294
10031	249.812549766997
10031	386.089141138871
10031	546.348814175627
10031	847.992195732888
10031	991.322526275796
10034	1101.3820825803
10034	1586.70333440728
10034	162.399360315129
10034	332.127748509928
10034	497.568616875246
10034	615.103658761412
10034	962.981610001522
10036	1290.21184150605
10036	300.794935590026
10036	399.927248656716
10036	472.37074691447
10038	1082.77621792759
10038	1170.51392188785
10038	1357.59715247787
10038	1367.55718987787
10038	138.29133192929
10038	1474.39862014465
10038	265.06440961038
10038	448.653608173436
10038	800.626656748646
10038	808.326140012744
10038	903.85018908598
1004	1426.80631312859
1004	1484.15823543638
1004	229.612000803282
1004	394.987257046153
1004	814.672747857251
1004	90.6723583539354
1004	955.449135487643
1004	983.672545488771
10040	123.219202926019
10040	1328.5036375972
10040	508.149173608119
10040	646.662115010741
10041	1039.73021492349
10041	1200.18613897273
10041	629.081566291434
10041	697.305177625876
10045	1109.15449454875
10045	1147.16970232649
10045	226.3407235529
10045	329.614636753506
10047	1216.25106521708
10047	1355.02421278275
10047	150.397000680862
10047	344.687582563929
10047	373.30374161401
10047	519.211551006516
10047	544.323982514592
10047	660.94449696175
10047	988.295744037393
10048	1116.65251947784
10048	1368.8215160411
10048	1532.94736594565
10048	661.978670368892
10048	912.998095803428
10049	104.82748118454
10049	1291.47685211686
10049	1560.28493726639
10049	358.644116501624
10049	510.906137689439
10049	717.799072190094
10049	915.05095230185
10049	927.532498150846
10049	947.455491231501
10049	957.739253937145
10051	1000.08217213679
10051	1036.79146736711
10051	1069.22849526127
10051	1377.4981540523
